	8.6921662	49.4440175
	8.6927337	49.4441168
	8.6936862	49.4442059
	8.6955151	49.4445855
	8.6959665	49.4445549
	8.6964361	49.4446656
	8.6968641	49.4448655
	8.6980094	49.4450251
	8.7004409	49.4454739
	8.7022347	49.4458191
	8.7032258	49.4459197
	8.7039892	49.4460002
	8.7044864	49.4460219
	8.7053785	49.4459241
	8.7060433	49.4458723
	8.7067328	49.4458571
	8.7075268	49.4458904
	8.7080621	49.4459478
	8.7089577	49.4461562
	8.709325	49.4461977
	8.7094119	49.4466472
	8.7094671	49.4475009
	8.7095193	49.4477245
	8.7106972	49.4490125
	8.7113827	49.4494832
	8.7117118	49.4498477
	8.7119227	49.4500623
	8.7120631	49.4501811
	8.7122212	49.4502632
	8.7126181	49.4506354
	8.7129072	49.4511883
	8.7129813	49.4513369
	8.7130796	49.4514144
	8.7134478	49.4515467
	8.7137288	49.4517635
	8.7140272	49.4519643
	8.7143957	49.4521719
	8.7148131	49.4523383
	8.7151741	49.4524202
	8.7156469	49.452383
	8.716368	49.4522906
	8.7169946	49.4521868
	8.7174147	49.4521176
	8.7178277	49.4520394
	8.7183244	49.4518285
	8.7189887	49.4514823
	8.7196141	49.4510654
	8.7200859	49.4507447
	8.7204913	49.4505452
	8.7210227	49.4502382
	8.7214415	49.4498146
	8.7216961	49.4495034
	8.7218531	49.4493455
	8.7220774	49.449185
	8.722459	49.4490165
	8.7228966	49.4488205
	8.7236352	49.4485791
	8.7241952	49.4484516
	8.7254378	49.448206
	8.7264384	49.4482134
	8.7300149	49.4483732
	8.7327478	49.4485688
	8.7346234	49.44883
	8.7351517	49.4489557
	8.7357989	49.4491272
	8.7365408	49.4492417
	8.7368523	49.4492374
	8.7370834	49.4491713
	8.7373179	49.4490596
	8.7380076	49.4484233
	8.7384311	49.4480172
	8.7392122	49.4469404
	8.7392055	49.4463859
	8.7456999	49.4468911
	8.7457418	49.4474185
	8.7458535	49.4481419
	8.7458079	49.4483792
	8.7457483	49.4486737
	8.7456811	49.4488244
	8.745437	49.4490853
	8.7450254	49.449477
	8.744778	49.4497608
	8.7447195	49.4500331
	8.7447239	49.4502776
	8.7445564	49.4504288
	8.7447186	49.4506847
	8.7448706	49.4510228
	8.7455857	49.4519911
	8.7459664	49.4526261
	8.7462352	49.4532339
	8.7462012	49.4534992
	8.746118	49.4537006
	8.7460253	49.4541602
	8.7459427	49.4545215
	8.7459117	49.4546909
	8.7459753	49.4547708
	8.7460633	49.4548963
	8.7460778	49.455054
	8.7460827	49.4553628
	8.7460524	49.4556418
	8.745895	49.455754
	8.7453881	49.4559743
	8.7451013	49.4560822
	8.7449542	49.4560892
	8.7447755	49.456069
	8.7446284	49.4561012
	8.7444362	49.4561678
	8.7440512	49.4562827
	8.7435576	49.4563521
	8.7430496	49.4563346
	8.7425696	49.4563285
	8.7420481	49.4564001
	8.7418417	49.4564782
	8.741807	49.4565627
	8.7417459	49.4570407
	8.7416743	49.4575576
	8.7419695	49.4577697
	8.7426433	49.4580796
	8.7431205	49.4583052
	8.74324	49.4583784
	8.7432195	49.4584972
	8.7433358	49.4586479
	8.7443151	49.4591587
	8.7448837	49.4594344
	8.7452346	49.4595711
	8.7454695	49.459614
	8.7463521	49.459567
	8.7478334	49.4594413
	8.7489921	49.459252
	8.7500913	49.4590719
	8.7504381	49.458958
	8.75158	49.4592042
	8.7530987	49.4595483
	8.7539863	49.4596926
	8.7547049	49.4596418
	8.7546861	49.4594683
	8.7554084	49.4588537
	8.756062	49.4584054
	8.756618	49.4579337
	8.7570405	49.4574727
	8.7575548	49.4567018
	8.7586337	49.4566621
	8.7605502	49.4565725
	8.7629394	49.4564876
	8.7632897	49.4564667
	8.7635746	49.4563679
	8.7653324	49.4555467
	8.7677061	49.4541924
	8.7671066	49.4536984
	8.7663194	49.4531027
	8.7652773	49.4524693
	8.7642763	49.4518931
	8.7631687	49.4514327
	8.7620511	49.4509471
	8.7618183	49.4508064
	8.7617028	49.4506181
	8.7617663	49.4481354
	8.7647278	49.4460471
	8.7663344	49.4435839
	8.7663702	49.4418633
	8.7662227	49.4402744
	8.7665154	49.4402744
	8.7663982	49.4373654
	8.7694818	49.4360464
	8.7704502	49.4357373
	8.7721699	49.4355359
	8.7729228	49.4354634
	8.7732522	49.435419
	8.7736413	49.4353177
	8.7740221	49.4349928
	8.7749916	49.4345399
	8.7759857	49.434071
	8.7767651	49.4333573
	8.7769731	49.433155
	8.7772682	49.4330122
	8.777773	49.4329069
	8.7792962	49.432764
	8.7865372	49.4325778
	8.7883401	49.4311463
	8.7890697	49.4300674
	8.7896433	49.4270798
	8.7899778	49.4259445
	8.790903	49.4240512
	8.7912725	49.4232584
	8.7911708	49.4228803
	8.7901624	49.4212125
	8.7899637	49.4210411
	8.7898191	49.4205773
	8.789554	49.4198308
	8.7893938	49.4192557
	8.7894293	49.4188175
	8.7894795	49.4176078
	8.7899429	49.416379
	8.7901317	49.4152862
	8.7901989	49.4149639
	8.7903774	49.4147822
	8.7923589	49.4123489
	8.792762	49.4118527
	8.792821	49.4116468
	8.7929421	49.4110431
	8.7930724	49.410423
	8.7931202	49.4099483
	8.7934534	49.4089092
	8.7940495	49.4071899
	8.7939641	49.4069305
	8.793701	49.4063504
	8.7936568	49.4060631
	8.7937081	49.4056335
	8.7935909	49.4051869
	8.7933146	49.4050042
	8.7927557	49.4046752
	8.7920458	49.4042374
	8.7914362	49.4037343
	8.7906995	49.4030682
	8.790122	49.4027096
	8.7892438	49.402355
	8.7874791	49.4017802
	8.7864496	49.4015321
	8.7854261	49.4013797
	8.7846816	49.4013288
	8.7839815	49.4013692
	8.7830784	49.4014522
	8.7818422	49.4016043
	8.7804795	49.4017995
	8.7792845	49.4020178
	8.7783449	49.4022397
	8.7779251	49.4011574
	8.7772971	49.3998965
	8.776723	49.3989502
	8.7762703	49.3982255
	8.7758527	49.3974986
	8.7756097	49.3969415
	8.7754055	49.3963526
	8.7753513	49.3958899
	8.7753568	49.3954984
	8.775432	49.39513
	8.7756125	49.3947778
	8.7758385	49.3944623
	8.7761026	49.394241
	8.7764718	49.394054
	8.7760111	49.3935468
	8.7751785	49.3930526
	8.7758406	49.3924566
	8.7753748	49.392035
	8.775114	49.3916537
	8.7745938	49.3912093
	8.7742285	49.3909791
	8.7738779	49.3908245
	8.7736595	49.3905232
	8.7734087	49.3900552
	8.7734628	49.3896734
	8.7736609	49.3893918
	8.773016	49.3892126
	8.7729409	49.3888767
	8.7726774	49.3886671
	8.7718432	49.3884082
	8.7713308	49.3881213
	8.7701457	49.3876506
	8.7697868	49.3872537
	8.7693103	49.3871404
	8.7689455	49.3869744
	8.7685179	49.386845
	8.7681781	49.3867885
	8.7677585	49.3868648
	8.7672346	49.3870624
	8.7666542	49.387178
	8.7642305	49.3874983
	8.7631917	49.3879515
	8.7628994	49.387516
	8.7629785	49.3872486
	8.7629905	49.3869015
	8.7628867	49.3864383
	8.7629089	49.385993
	8.7629777	49.3857622
	8.7631578	49.3854512
	8.7633804	49.3852176
	8.7637348	49.384783
	8.7642559	49.3841835
	8.7652795	49.3833889
	8.7659436	49.3826998
	8.766279	49.3820165
	8.7668453	49.3813415
	8.7675163	49.3806845
	8.768381	49.3796115
	8.7688298	49.3791926
	8.7684898	49.3790267
	8.766754	49.3786082
	8.7661247	49.3785391
	8.7653695	49.3785178
	8.7636606	49.3785424
	8.7630837	49.3785322
	8.7626149	49.3784444
	8.7605438	49.3780243
	8.7597863	49.377905
	8.7591865	49.3778079
	8.7591383	49.3778069
	8.7589034	49.3779433
	8.7584861	49.3778985
	8.7579499	49.3779064
	8.7569057	49.3779222
	8.7561979	49.3779098
	8.7554303	49.3778406
	8.7548762	49.3777662
	8.7547183	49.3777233
	8.7547667	49.3775725
	8.7542262	49.3773566
	8.7535417	49.3770908
	8.75318	49.3768928
	8.7524804	49.3763712
	8.7519855	49.3761665
	8.7512869	49.3758528
	8.7504861	49.3754388
	8.7502541	49.3752336
	8.7499794	49.3748598
	8.7497843	49.3742686
	8.749682	49.374157
	8.749506	49.3738739
	8.7493491	49.3738093
	8.7490308	49.3737876
	8.7480366	49.373462
	8.7478032	49.3734027
	8.7475313	49.3732987
	8.7468817	49.3731475
	8.7455713	49.37295
	8.7441413	49.3727954
	8.7429628	49.3731078
	8.7414683	49.3739238
	8.7407289	49.3744415
	8.7400492	49.3745529
	8.7384154	49.3744909
	8.7375645	49.3741606
	8.7363191	49.3733236
	8.7357242	49.3729555
	8.7339292	49.372675
	8.7323275	49.3722236
	8.7314369	49.372716
	8.730507	49.3733109
	8.7303849	49.3732518
	8.7301548	49.3731793
	8.7291382	49.3740094
	8.72822	49.3748214
	8.7274039	49.3755537
	8.7248409	49.3739564
	8.7244791	49.3737472
	8.7244013	49.3734956
	8.7247291	49.3722497
	8.7250093	49.3712113
	8.725576	49.3702199
	8.7253571	49.3700659
	8.7262592	49.3694549
	8.7283599	49.3686816
	8.7285406	49.3688172
	8.7299291	49.368208
	8.7304042	49.3679334
	8.7289416	49.3668967
	8.7286706	49.3667046
	8.7284458	49.3664412
	8.7277172	49.3655087
	8.7274233	49.3641325
	8.7272017	49.362889
	8.7271129	49.3619886
	8.7260938	49.3603743
	8.7260553	49.3600452
	8.7260155	49.3594762
	8.7255991	49.358803
	8.7254976	49.3586631
	8.7252405	49.3583083
	8.7249365	49.3579211
	8.724196	49.3576018
	8.723668	49.3574388
	8.7223891	49.3572533
	8.721461	49.3571727
	8.7212668	49.3571919
	8.7201217	49.3572835
	8.7197099	49.3573024
	8.7194716	49.3570652
	8.7193418	49.3567616
	8.7189597	49.3563511
	8.718652	49.3563789
	8.7163959	49.3563422
	8.7159867	49.35624
	8.7150837	49.3559508
	8.71423	49.3557463
	8.7133905	49.3556945
	8.7125124	49.355659
	8.7119459	49.3556183
	8.7116833	49.3555249
	8.7113998	49.3553404
	8.7112492	49.3552103
	8.7108887	49.3551102
	8.7102703	49.3555424
	8.70964	49.3565799
	8.7083024	49.3563411
	8.7068817	49.3561232
	8.7063527	49.3560421
	8.7057764	49.3559195
	8.7054043	49.3558707
	8.7052338	49.3558484
	8.7046665	49.3557862
	8.7039793	49.3557454
	8.7033211	49.3557223
	8.7024902	49.3557158
	8.7018473	49.3558153
	8.7017688	49.3558457
	8.7012064	49.3560633
	8.7005404	49.3563271
	8.7000915	49.3565504
	8.70005	49.3565712
	8.6994679	49.3568675
	8.6992243	49.3570033
	8.6991332	49.3570051
	8.699042	49.3570045
	8.6982344	49.3574206
	8.6969526	49.3580392
	8.6966863	49.3577892
	8.6963999	49.3577489
	8.6944442	49.3582385
	8.6946209	49.3585367
	8.69466	49.3586027
	8.6943685	49.3586788
	8.6941355	49.3583571
	8.693654	49.3584801
	8.6936269	49.3583714
	8.6929042	49.3585068
	8.6928745	49.3583862
	8.6924382	49.3585124
	8.6923843	49.3584145
	8.6913995	49.3584921
	8.6914693	49.358787
	8.6906837	49.3588992
	8.6902879	49.3589292
	8.6892133	49.3589418
	8.689029	49.3588997
	8.6872368	49.3588594
	8.6871857	49.3591384
	8.6870666	49.3597597
	8.6870596	49.3598242
	8.6843777	49.3597807
	8.6842473	49.3598165
	8.6820136	49.3599072
	8.6820844	49.3603891
	8.6799211	49.3604254
	8.6798173	49.3604268
	8.6787494	49.3604415
	8.6782273	49.3604274
	8.6772483	49.360356
	8.6759553	49.3602212
	8.6758339	49.3606677
	8.6741996	49.361218
	8.6724424	49.361521
	8.6721886	49.3605945
	8.6719045	49.3591865
	8.6716797	49.3578178
	8.6714646	49.3578048
	8.6698071	49.3580033
	8.6687636	49.3581268
	8.6685429	49.3581106
	8.66801	49.3580646
	8.6670289	49.3579798
	8.664876	49.3575926
	8.6645227	49.3575483
	8.6642566	49.357496
	8.6643429	49.3571394
	8.6645159	49.356424
	8.6648624	49.3545919
	8.665018	49.3537693
	8.664184	49.3536627
	8.6635784	49.3535852
	8.6632027	49.3543955
	8.6624985	49.3543138
	8.6615291	49.3540661
	8.6611864	49.3539883
	8.6605535	49.3538501
	8.6606616	49.3548306
	8.6600989	49.3548636
	8.6588739	49.3549377
	8.6572433	49.3551949
	8.6566887	49.3543595
	8.6563616	49.3540174
	8.656818	49.3537317
	8.6574037	49.353355
	8.6573057	49.3533027
	8.6579381	49.3527603
	8.6581468	49.3525646
	8.6580041	49.352578
	8.6578029	49.3526095
	8.6577019	49.3526217
	8.6575934	49.3526351
	8.656788	49.3527772
	8.6553187	49.3530211
	8.6545408	49.3531457
	8.6540527	49.3532147
	8.6537417	49.3532448
	8.6534741	49.3532581
	8.6531243	49.3532768
	8.6528437	49.3532787
	8.652615	49.3532725
	8.6523475	49.3532461
	8.6520457	49.353203
	8.6518299	49.3531912
	8.6516357	49.3531877
	8.6514544	49.3532041
	8.6512772	49.3532543
	8.6521038	49.3545798
	8.6525441	49.3552873
	8.6529873	49.3557702
	8.6533615	49.356263
	8.6545613	49.3561124
	8.6547872	49.35643
	8.6548785	49.3565583
	8.6553542	49.3572979
	8.6558141	49.3581381
	8.6564537	49.3592904
	8.6570089	49.3601791
	8.6580514	49.3617759
	8.6591635	49.3625711
	8.6586508	49.3628365
	8.6581846	49.3630543
	8.6577635	49.3632772
	8.6571423	49.3628128
	8.6563768	49.363115
	8.655407	49.3634728
	8.6547681	49.3637372
	8.6541115	49.3640197
	8.6535185	49.364273
	8.6529145	49.3645492
	8.6521969	49.3649022
	8.6518466	49.3650935
	8.6516913	49.3649756
	8.6499424	49.3659782
	8.6501153	49.3662698
	8.6502809	49.3665729
	8.6505286	49.3669839
	8.6508412	49.3674777
	8.6504907	49.3676851
	8.6497748	49.368118
	8.6491474	49.368515
	8.6486155	49.3688557
	8.64813	49.3691556
	8.6477754	49.3693948
	8.647363	49.3697114
	8.6463644	49.3704642
	8.6462064	49.3703028
	8.6459446	49.3700858
	8.6456093	49.3698569
	8.6452463	49.3696208
	8.6449868	49.3694587
	8.6447163	49.3693239
	8.6440349	49.3690714
	8.642835	49.3686547
	8.6409498	49.3696196
	8.640274	49.3699773
	8.639672	49.3685349
	8.6391047	49.3670998
	8.6387968	49.3663797
	8.6383623	49.3653225
	8.6379856	49.3643574
	8.6376641	49.3636099
	8.6374428	49.3631909
	8.6373038	49.3628043
	8.637264	49.3626352
	8.6371356	49.36199
	8.6368882	49.3610373
	8.636737	49.3605378
	8.6366565	49.3603567
	8.6361028	49.359671
	8.635396	49.3587647
	8.6348595	49.3580954
	8.6345034	49.3576856
	8.6344207	49.3574451
	8.6342869	49.3571263
	8.634167	49.3568077
	8.633974	49.3564816
	8.6337574	49.3561005
	8.6335502	49.3557811
	8.633367	49.3554893
	8.6333554	49.3550117
	8.6332888	49.3539394
	8.6332335	49.3528379
	8.6331116	49.3528362
	8.6329026	49.3528456
	8.6326053	49.3528395
	8.6322273	49.3528158
	8.6320021	49.3528086
	8.6319092	49.3527963
	8.631513	49.3527735
	8.6307873	49.3527338
	8.630765	49.3520712
	8.62964	49.3521053
	8.629121	49.3521083
	8.6285659	49.3521019
	8.6279892	49.3520906
	8.6256253	49.3520028
	8.6252141	49.3520391
	8.625019	49.3521186
	8.6233231	49.3528794
	8.6210851	49.353877
	8.6206854	49.3540073
	8.6204839	49.3540376
	8.6202265	49.3540732
	8.6214367	49.3554731
	8.6216205	49.3556858
	8.6231417	49.3574167
	8.6234056	49.35757
	8.6244658	49.3590632
	8.6236269	49.3591909
	8.6224363	49.3594703
	8.6220894	49.35959
	8.6218229	49.3597126
	8.6213638	49.3599157
	8.6210861	49.3600439
	8.6206252	49.3602057
	8.6199753	49.3604606
	8.6194432	49.3606532
	8.6189565	49.3608491
	8.6182365	49.361201
	8.6175911	49.3615292
	8.6170433	49.3617672
	8.6163501	49.3620581
	8.6154443	49.362414
	8.6136373	49.3631028
	8.6121291	49.3636618
	8.6115552	49.3638492
	8.6109946	49.3640529
	8.6106049	49.3641791
	8.6103539	49.3642507
	8.6101279	49.3642994
	8.6097966	49.3643606
	8.609518	49.3644178
	8.6092398	49.3644612
	8.6089749	49.3645257
	8.6087625	49.3645885
	8.6085214	49.3646761
	8.6082304	49.3647789
	8.6080034	49.3648574
	8.6077873	49.3649318
	8.607562	49.3649624
	8.6071545	49.3650038
	8.6058855	49.3651587
	8.6054789	49.3652141
	8.6043072	49.3654187
	8.6043931	49.3655768
	8.6010036	49.366203
	8.6032101	49.3683765
	8.6051675	49.3702714
	8.6057977	49.3700968
	8.6065358	49.3718857
	8.6073324	49.3738506
	8.6074839	49.3742901
	8.6072224	49.3749861
	8.6068102	49.3761634
	8.6068825	49.3767512
	8.6073417	49.3769718
	8.6079161	49.3772099
	8.6086779	49.3775051
	8.609066	49.3776494
	8.6094025	49.3777564
	8.6097569	49.37785
	8.6101858	49.3779193
	8.6108659	49.3780169
	8.6125814	49.3782023
	8.6137508	49.3785282
	8.6145451	49.3787578
	8.6152939	49.3789184
	8.6161546	49.379158
	8.6179315	49.3792829
	8.6211117	49.3800106
	8.6243818	49.3806697
	8.6237852	49.3816676
	8.6242405	49.3819903
	8.6248779	49.3823871
	8.625383	49.382699
	8.6259858	49.3830682
	8.6264596	49.3833504
	8.6271218	49.383729
	8.6278011	49.3841304
	8.6283658	49.3844446
	8.6288504	49.3847063
	8.6294358	49.3849446
	8.629858	49.3851072
	8.6301985	49.3852005
	8.6334012	49.3858991
	8.6334339	49.386227
	8.6335417	49.3868974
	8.6335983	49.3871737
	8.633683	49.3871846
	8.6349262	49.387313
	8.6366041	49.3870397
	8.6380862	49.3865726
	8.6386619	49.3864106
	8.6393871	49.3864133
	8.6396666	49.3864343
	8.639916	49.3864979
	8.6410376	49.3868407
	8.6420906	49.387149
	8.6438065	49.3876092
	8.6453569	49.3880443
	8.6475002	49.3885366
	8.6463596	49.389866
	8.6455348	49.3908844
	8.6435266	49.3931597
	8.6435117	49.3931943
	8.64343	49.3933813
	8.6407216	49.3930209
	8.638521	49.3927461
	8.638295	49.3927198
	8.6381854	49.3938127
	8.6380084	49.3956477
	8.6375494	49.3988001
	8.6372219	49.4011409
	8.637017	49.4025959
	8.6369263	49.4032678
	8.6369	49.4034618
	8.636827	49.4039689
	8.6367432	49.4045515
	8.6367059	49.4048058
	8.6366668	49.4050725
	8.6365905	49.4055659
	8.6364652	49.406041
	8.6363792	49.4063905
	8.636215	49.4069569
	8.6361362	49.4072424
	8.6360332	49.40753
	8.6358731	49.4079319
	8.6354073	49.4090923
	8.634737	49.4107628
	8.6344463	49.4114867
	8.6340602	49.4124487
	8.6330749	49.4148068
	8.633025	49.4149279
	8.632938	49.4149614
	8.6327478	49.4150347
	8.6327068	49.4150072
	8.632078	49.4145831
	8.6309584	49.4138334
	8.6300342	49.4131756
	8.6290718	49.4124857
	8.6285902	49.4122128
	8.6282626	49.4120323
	8.6269795	49.4113406
	8.6244983	49.4099575
	8.6228506	49.4090492
	8.6227217	49.4089757
	8.6227201	49.4089751
	8.6226483	49.4089525
	8.6226269	49.4090095
	8.6225529	49.409046
	8.6166062	49.4073832
	8.6124372	49.4062033
	8.6114613	49.4054668
	8.6106733	49.4059494
	8.6087941	49.407045
	8.6052003	49.4084558
	8.6036384	49.4090794
	8.6035403	49.4091045
	8.603393	49.4091271
	8.6005224	49.4095265
	8.5986401	49.4097836
	8.5984789	49.4097994
	8.5978166	49.409869
	8.5971086	49.4099478
	8.5964568	49.4100128
	8.5957175	49.41008
	8.5950271	49.4101314
	8.5942949	49.410194
	8.5929914	49.4102853
	8.5925565	49.4103161
	8.5924903	49.4103254
	8.5925039	49.4103918
	8.5906643	49.4105506
	8.5848925	49.4110409
	8.5848405	49.4110425
	8.5847291	49.4108959
	8.5846596	49.4108089
	8.5846004	49.4107403
	8.5844612	49.4105983
	8.5842557	49.4104104
	8.5836206	49.4106036
	8.5828103	49.4108304
	8.582126	49.4110212
	8.5814665	49.4111982
	8.5810212	49.4113138
	8.5805476	49.4114249
	8.5803266	49.4114771
	8.5788706	49.4118155
	8.5774183	49.4121622
	8.5768058	49.4123091
	8.5763544	49.4124034
	8.5759519	49.4124793
	8.5751259	49.4126195
	8.5749054	49.4126586
	8.574098	49.4144215
	8.5739798	49.4147232
	8.573622	49.4157339
	8.5734302	49.4157627
